Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Address,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Completion Date,Purchaser Address Indicator,Postal Code,Postal District,Postal Sector,Planning Region,Planning Area
THE EDEN AT TAMPINES,"835,000","1,011.82",825,02 Nov 2020,25 TAMPINES STREET 34 #04-21,Resale,Strata,94,"8,883",-,Executive Condominium,1,99 yrs from 12/09/2000,2003,HDB,529234,18,52,East Region,Tampines
YISHUN EMERALD,"910,000","1,313.21",693,02 Nov 2020,24 CANBERRA DRIVE #01-11,Resale,Strata,122,"7,459",-,Condominium,1,99 yrs from 16/02/1998,2002,HDB,768427,27,76,North Region,Yishun
WATERFRONT @ FABER,"1,480,000","1,065.64","1,389",02 Nov 2020,46 FABER WALK #05-24,Resale,Strata,99,"14,949",-,Apartment,1,99 yrs from 17/09/2013,2017,Private,128992,05,12,West Region,Clementi
THE RAINFOREST,"938,000",958,979,02 Nov 2020,341 CHOA CHU KANG AVENUE 3 #12-21,Resale,Strata,89,"10,539",-,Executive Condominium,1,99 yrs from 28/06/2011,2015,HDB,689874,23,68,West Region,Choa Chu Kang
N.A.,"11,080,000","8,062.24","1,374",02 Nov 2020,36 GARLICK AVENUE,Resale,Land,749,"14,793",-,Detached House,1,Freehold,1996,Private,279661,10,27,Central Region,Bukit Timah
N.A.,"500,000","4,178.58",120,02 Nov 2020,76 JALAN CHEMPAKA KUNING,Resale,Land,388.2,"1,288",-,Terrace House,1,70 yrs from 19/08/1964,-,Private,489114,16,48,East Region,Bedok
PARC CENTROS,"1,335,000","1,140.98","1,170",02 Nov 2020,80 PUNGGOL CENTRAL #15-03,Resale,Strata,106,"12,594",-,Condominium,1,99 yrs from 19/03/2012,2016,HDB,828762,19,82,North East Region,Punggol
N.A.,"2,280,000","2,796.49",815,02 Nov 2020,43 WAK HASSAN DRIVE,Resale,Land,259.8,"8,776",-,Semi-Detached House,1,99 yrs from 21/07/2008,2009,Private,757411,27,75,North Region,Sembawang
MARINA ONE RESIDENCES,"1,760,461",753.48,"2,336",02 Nov 2020,23 MARINA WAY #27-30,Resale,Strata,70,"25,149",-,Apartment,1,99 yrs from 01/07/2011,2017,Private,018979,01,01,Central Region,Downtown Core
MARYMOUNT VIEW,"1,180,000",871.88,"1,353",02 Nov 2020,11 PEMIMPIN DRIVE #03-03,Resale,Strata,81,"14,568",-,Condominium,1,Freehold,1992,Private,576148,20,57,Central Region,Bishan
BOTANIQUE AT BARTLEY,"765,000",495.14,"1,545",02 Nov 2020,237 UPPER PAYA LEBAR ROAD #12-48,Sub Sale,Strata,46,"16,630",-,Condominium,1,99 yrs from 14/04/2014,2019,HDB,533867,19,53,North East Region,Serangoon
WATERFRONT ISLE,"1,140,008",904.18,"1,261",02 Nov 2020,736 BEDOK RESERVOIR ROAD #10-23,Resale,Strata,84,"13,572",-,Condominium,1,99 yrs from 26/11/2009,2015,Private,479264,16,47,East Region,Bedok
THE SUNNY SPRING,"1,200,000","1,097.93","1,093",02 Nov 2020,50 LORONG 40 GEYLANG #02-39,Resale,Strata,102,"11,765",-,Apartment,1,Freehold,1998,Private,398074,14,39,Central Region,Geylang
THE PANORAMA,"660,000",430.56,"1,533",02 Nov 2020,16 ANG MO KIO AVENUE 2 #04-24,Resale,Strata,40,"16,500",-,Condominium,1,99 yrs from 08/04/2013,2017,Private,567699,20,56,North East Region,Ang Mo Kio
THE LANAI,"1,730,000","1,302.44","1,328",02 Nov 2020,140 HILLVIEW AVENUE #06-11,Resale,Strata,121,"14,298",-,Condominium,1,999 yrs from 12/10/1885,2014,Private,669600,23,66,West Region,Bukit Batok
PARC EMILY,"1,600,000",904.18,"1,770",02 Nov 2020,15 MOUNT EMILY ROAD #07-37,Resale,Strata,84,"19,048",-,Condominium,1,Freehold,2008,Private,228495,09,22,Central Region,Rochor
N.A.,"3,350,000","2,695.31","1,243",02 Nov 2020,43A PHILLIPS AVENUE,Resale,Land,250.4,"13,379",-,Terrace House,1,999 yrs from 01/01/1886,1987,HDB,546978,19,54,North East Region,Hougang
PAVILION 11,"2,400,000","1,485.43","1,616",03 Nov 2020,23 AKYAB ROAD #24-03,Resale,Strata,138,"17,391",-,Condominium,1,Freehold,2009,Private,309978,11,30,Central Region,Novena
BALMORAL 8,"3,880,000","1,905.23","2,037",03 Nov 2020,8 BALMORAL ROAD #03-01,Resale,Strata,177,"21,921",-,Condominium,1,Freehold,2003,Private,259792,10,25,Central Region,Newton
CASAFINA,"1,200,000","1,205.57",995,03 Nov 2020,213 BEDOK SOUTH AVENUE 1 #03-11,Resale,Strata,112,"10,714",-,Condominium,1,99 yrs from 12/06/1996,1999,Private,469337,16,46,East Region,Bedok
RAFFLESIA CONDOMINIUM,"980,000",914.94,"1,071",03 Nov 2020,31 BISHAN STREET 21 #03-06,Resale,Strata,85,"11,529",-,Condominium,1,99 yrs from 18/07/1997,2003,Private,579800,20,57,Central Region,Bishan
FLORIDIAN,"2,380,000","1,313.21","1,812",03 Nov 2020,967 BUKIT TIMAH ROAD #02-10,Resale,Strata,122,"19,508",-,Condominium,1,Freehold,2012,HDB,589663,21,58,Central Region,Bukit Timah
1 CANBERRA,"1,500,000","2,260.44",664,03 Nov 2020,5 CANBERRA DRIVE #13-11,Resale,Strata,210,"7,143",-,Executive Condominium,1,99 yrs from 30/01/2012,2015,HDB,768103,27,76,North Region,Yishun
SPRINGDALE CONDOMINIUM,"1,380,000","1,227.1","1,125",03 Nov 2020,47 HINDHEDE WALK #01-10,Resale,Strata,114,"12,105",-,Condominium,1,999 yrs from 21/06/1877,1998,HDB,587977,21,58,West Region,Bukit Panjang
POSHGROVE EAST,"1,820,000","1,237.86","1,470",03 Nov 2020,331 EAST COAST ROAD #02-08,Resale,Strata,115,"15,826",-,Condominium,1,Freehold,2008,Private,429100,15,42,East Region,Bedok
CITYLIGHTS,"2,040,000","1,442.38","1,414",03 Nov 2020,80 JELLICOE ROAD #30-02,Resale,Strata,134,"15,224",-,Condominium,1,99 yrs from 05/01/2004,2007,HDB,208766,08,20,Central Region,Kallang
N.A.,"3,012,000","2,492.94","1,208",03 Nov 2020,5 ISLAND GARDENS WALK,Resale,Land,231.6,"13,005",-,Terrace House,1,Freehold,1986,Private,578728,20,57,Central Region,Bishan
MACPHERSON GARDEN ESTATE,"2,030,000","1,358.42","1,494",03 Nov 2020,73 JALAN SETIA,Resale,Land,126.2,"16,086",-,Terrace House,1,Freehold,-,HDB,368491,13,36,Central Region,Toa Payoh
MONTVIEW,"2,920,000","1,743.77","1,675",03 Nov 2020,63 MOUNT SINAI DRIVE #10-02,Resale,Strata,162,"18,025",-,Condominium,1,Freehold,2008,Private,277116,10,27,Central Region,Bukit Timah
SEASTRAND,"855,000",882.65,969,03 Nov 2020,1 PASIR RIS LINK #07-04,Resale,Strata,82,"10,427",-,Condominium,1,99 yrs from 03/01/2011,2014,Private,518185,18,51,East Region,Pasir Ris
PEPYS HILL CONDOMINIUM,"3,150,000","3,272.26",963,03 Nov 2020,19 PEPYS ROAD #10-01,Resale,Strata,304,"10,362",-,Condominium,1,Freehold,1988,Private,118450,05,11,Central Region,Queenstown
RIVERPARC RESIDENCE,"1,005,000","1,227.1",819,03 Nov 2020,94 PUNGGOL DRIVE #04-09,Resale,Strata,114,"8,816",-,Executive Condominium,1,99 yrs from 27/12/2010,2014,Private,828796,19,82,North East Region,Punggol
THE SCOTTS TOWER,"1,200,000",645.84,"1,858",03 Nov 2020,38 SCOTTS ROAD #09-02,Resale,Strata,60,"20,000",-,Condominium,1,103 yrs from 01/10/2010,2016,Private,228240,09,22,Central Region,Newton
AUSTVILLE RESIDENCES,"950,000","1,022.58",929,03 Nov 2020,13 SENGKANG EAST AVENUE #17-07,Resale,Strata,95,"10,000",-,Executive Condominium,1,99 yrs from 24/08/2010,2014,HDB,544805,19,54,North East Region,Sengkang
LA FIESTA,"970,000",753.48,"1,287",03 Nov 2020,70 SENGKANG SQUARE #15-45,Resale,Strata,70,"13,857",-,Condominium,1,99 yrs from 03/09/2012,2016,HDB,544705,19,54,North East Region,Sengkang
N.A.,"4,100,000","3,824.45","1,072",03 Nov 2020,11 SENNETT DRIVE,Resale,Land,355.3,"11,540",-,Semi-Detached House,1,Freehold,2002,Private,466980,16,46,East Region,Bedok
QUEENS,"1,420,000","1,184.04","1,199",03 Nov 2020,12 STIRLING ROAD #26-12,Resale,Strata,110,"12,909",-,Condominium,1,99 yrs from 16/02/1998,2002,HDB,148955,03,14,Central Region,Queenstown
RIVERSAILS,"910,000",871.88,"1,044",03 Nov 2020,16 UPPER SERANGOON CRESCENT #04-42,Resale,Strata,81,"11,235",-,Condominium,1,99 yrs from 07/12/2011,2016,Private,534028,19,53,North East Region,Hougang
THE INFINITI,"1,080,000",904.18,"1,194",03 Nov 2020,39B WEST COAST PARK #09-03,Resale,Strata,84,"12,857",-,Condominium,1,Freehold,2008,Private,127713,05,12,West Region,Clementi
EIGHT RIVERSUITES,"1,080,000",699.66,"1,544",03 Nov 2020,10 WHAMPOA EAST #27-29,Resale,Strata,65,"16,615",-,Condominium,1,99 yrs from 11/07/2011,2016,Private,338521,12,33,Central Region,Kallang
JUI RESIDENCES,"1,605,000",947.23,"1,694",03 Nov 2020,1177 SERANGOON ROAD #18-02,New Sale,Strata,88,"18,239",-,Apartment,1,Freehold,Uncompleted,Private,328231,12,32,Central Region,Kallang
JADESCAPE,"2,247,000","1,259.39","1,784",03 Nov 2020,2 SHUNFU ROAD #15-08,New Sale,Strata,117,"19,205",-,Condominium,1,99 yrs from 19/06/2018,Uncompleted,Private,575742,20,57,Central Region,Bishan
MONT BOTANIK RESIDENCE,"1,583,000",947.23,"1,671",03 Nov 2020,2K JALAN REMAJA #03-02,New Sale,Strata,88,"17,989",-,Condominium,1,Freehold,Uncompleted,Private,668728,23,66,West Region,Bukit Batok
STIRLING RESIDENCES,"1,303,000",656.6,"1,984",03 Nov 2020,25 STIRLING ROAD #36-29,New Sale,Strata,61,"21,361",-,Apartment,1,99 yrs from 18/08/2017,Uncompleted,HDB,148962,03,14,Central Region,Queenstown
THE GARDEN RESIDENCES,"1,275,100",807.3,"1,579",03 Nov 2020,3 SERANGOON NORTH VIEW #07-18,New Sale,Strata,75,"17,001",-,Apartment,1,99 yrs from 30/10/2017,Uncompleted,N.A,554344,19,55,North East Region,Serangoon
KENT RIDGE HILL RESIDENCES,"1,475,000",861.12,"1,713",03 Nov 2020,64 SOUTH BUONA VISTA ROAD #05-52,New Sale,Strata,80,"18,438",-,Apartment,1,99 yrs from 10/11/2018,Uncompleted,Private,118174,05,11,Central Region,Queenstown
DAINTREE RESIDENCE,"1,705,700","1,001.05","1,704",03 Nov 2020,11H TOH TUCK ROAD #04-44,New Sale,Strata,93,"18,341",-,Condominium,1,99 yrs from 17/07/2017,Uncompleted,HDB,596130,21,59,Central Region,Bukit Timah
THE ESSENCE,"1,368,180","1,044.11","1,310",03 Nov 2020,1 CHONG KUO ROAD #02-08,New Sale,Strata,97,"14,105",-,Apartment,1,99 yrs from 04/05/2018,Uncompleted,Private,779830,26,77,North Region,Yishun
PIERMONT GRAND,"973,700",839.59,"1,160",03 Nov 2020,34 SUMANG WALK #09-28,New Sale,Strata,78,"12,483",-,Executive Condominium,1,99 yrs from 04/06/2018,Uncompleted,HDB,828622,19,82,North East Region,Punggol
REZI 24,"855,500",516.67,"1,656",03 Nov 2020,39 LORONG 24 GEYLANG #06-01,New Sale,Strata,48,"17,823",-,Apartment,1,Freehold,Uncompleted,Private,398636,14,39,Central Region,Geylang
INFINI AT EAST COAST,"2,256,000","1,227.1","1,838",03 Nov 2020,363 EAST COAST ROAD #03-03,New Sale,Strata,114,"19,789",-,Apartment,1,Freehold,Uncompleted,N.A,428978,15,42,East Region,Bedok
SENGKANG GRAND RESIDENCES,"1,768,000","1,011.82","1,747",03 Nov 2020,86 COMPASSVALE BOW #08-59,New Sale,Strata,94,"18,809",-,Apartment,1,99 yrs from 13/11/2018,Uncompleted,N.A,544573,19,54,North East Region,Sengkang
MEYER MANSION,"4,584,600","1,722.24","2,662",03 Nov 2020,79 MEYER ROAD #15-08,New Sale,Strata,160,"28,654",-,Apartment,1,Freehold,Uncompleted,N.A,437906,15,43,Central Region,Marine Parade
KOPAR AT NEWTON,"1,702,000",688.9,"2,471",03 Nov 2020,6 MAKEWAY AVENUE #19-03,New Sale,Strata,64,"26,594",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,HDB,228606,09,22,Central Region,Novena
COSTA DEL SOL,"1,934,500","1,560.78","1,239",03 Nov 2020,72 BAYSHORE ROAD #07-15,Resale,Strata,145,"13,341",-,Condominium,1,99 yrs from 05/05/1997,2004,Private,469988,16,46,East Region,Bedok
AQUARIUS BY THE PARK,"1,058,000","1,205.57",878,03 Nov 2020,21 BEDOK RESERVOIR VIEW #06-02,Resale,Strata,112,"9,446",-,Condominium,1,99 yrs from 12/06/1996,2000,HDB,478936,16,47,East Region,Bedok
THE INTERLACE,"1,368,000","1,054.87","1,297",03 Nov 2020,204 DEPOT ROAD #07-48,Resale,Strata,98,"13,959",-,Condominium,1,99 yrs from 11/02/2009,2013,Private,109696,04,10,Central Region,Bukit Merah
KENSINGTON PARK CONDOMINIUM,"1,980,000","1,668.42","1,187",03 Nov 2020,10 KENSINGTON PARK DRIVE #16-04,Resale,Strata,155,"12,774",-,Condominium,1,999 yrs from 01/04/1878,1990,Private,557324,19,55,North East Region,Serangoon
N.A.,"3,250,000","1,701.79","1,910",03 Nov 2020,10 KOON SENG ROAD,Resale,Land,158.1,"20,557",-,Terrace House,1,Freehold,-,Private,426960,15,42,Central Region,Marine Parade
THE TENERIFFE,"2,510,000","3,164.62",793,03 Nov 2020,284 LAUREL WOOD AVENUE,Resale,Strata,294,"8,537",-,Terrace House,1,99 yrs from 07/09/1996,2003,HDB,275925,10,27,Central Region,Bukit Timah
N.A.,"4,650,000","2,943.95","1,580",03 Nov 2020,15 LEMON AVENUE,Resale,Land,273.5,"17,002",-,Terrace House,1,Freehold,1975,Private,277814,10,27,Central Region,Bukit Timah
PALM OASIS,"1,020,000",882.65,"1,156",03 Nov 2020,51B LORONG H TELOK KURAU #03-14,Resale,Strata,82,"12,439",-,Apartment,1,Freehold,2008,HDB,426155,15,42,East Region,Bedok
AMARYLLIS VILLE,"2,038,000","1,259.39","1,618",03 Nov 2020,20 NEWTON ROAD #27-05,Resale,Strata,117,"17,419",-,Condominium,1,99 yrs from 24/10/1997,2004,Private,307953,11,30,Central Region,Novena
BLOSSOM RESIDENCES,"940,000","1,054.87",891,03 Nov 2020,34 SEGAR ROAD #16-32,Resale,Strata,98,"9,592",-,Executive Condominium,1,99 yrs from 02/03/2011,2014,HDB,677723,23,67,West Region,Bukit Panjang
VOLARI,"2,480,000","1,323.97","1,873",03 Nov 2020,12 BALMORAL ROAD #04-07,Resale,Strata,123,"20,163",-,Condominium,1,Freehold,2012,Private,259820,10,25,Central Region,Newton
SUITES @ OWEN,"660,000",452.09,"1,460",03 Nov 2020,122 OWEN ROAD #05-04,Resale,Strata,42,"15,714",-,Apartment,1,Freehold,2009,Private,218926,08,21,Central Region,Kallang
THE CALYPSO,"1,407,000","1,259.39","1,117",03 Nov 2020,500 UPPER EAST COAST ROAD #02-05,Resale,Strata,117,"12,026",-,Apartment,1,Freehold,2005,HDB,465540,16,46,East Region,Bedok
CITYLIFE@TAMPINES,"1,160,000","1,130.22","1,026",03 Nov 2020,65 TAMPINES CENTRAL 7 #09-28,Resale,Strata,105,"11,048",-,Executive Condominium,1,99 yrs from 13/08/2012,2016,HDB,528597,18,52,East Region,Tampines
SIGNATURE PARK,"1,930,000","1,420.85","1,358",03 Nov 2020,46B TOH TUCK ROAD #05-10,Resale,Strata,132,"14,621",-,Condominium,1,Freehold,1998,Private,596748,21,59,Central Region,Bukit Timah
N.A.,"2,480,000","1,765.3","1,405",03 Nov 2020,7 JALAN LABU MERAH,Resale,Land,164,"15,122",-,Terrace House,1,Freehold,-,HDB,537975,19,53,North East Region,Serangoon
THE SEAWIND,"1,600,000",936.47,"1,709",03 Nov 2020,70 LORONG M TELOK KURAU #04-02,Resale,Strata,87,"18,391",-,Condominium,1,Freehold,2015,Private,425380,15,42,East Region,Bedok
PARC CANBERRA,"1,034,000",947.23,"1,092",03 Nov 2020,11 CANBERRA WALK #05-22,New Sale,Strata,88,"11,750",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,N.A,756946,27,75,North Region,Sembawang
THE RAINFOREST,"1,192,000","1,151.75","1,035",03 Nov 2020,341 CHOA CHU KANG AVENUE 3 #18-23,Resale,Strata,107,"11,140",-,Executive Condominium,1,99 yrs from 28/06/2011,2015,HDB,689874,23,68,West Region,Choa Chu Kang
111 EMERALD HILL,"5,300,000","2,497.25","2,122",03 Nov 2020,111 EMERALD HILL ROAD #05-01,Resale,Strata,232,"22,845",-,Apartment,1,Freehold,2011,Private,229391,09,22,Central Region,Newton
NV RESIDENCES,"585,000",505.91,"1,156",03 Nov 2020,91 PASIR RIS GROVE #14-27,Resale,Strata,47,"12,447",-,Condominium,1,99 yrs from 07/01/2008,2013,HDB,518190,18,51,East Region,Pasir Ris
VALLEY PARK,"2,085,000","1,216.33","1,714",03 Nov 2020,479 RIVER VALLEY ROAD #08-02,Resale,Strata,113,"18,451",-,Condominium,1,999 yrs from 21/06/1877,1997,Private,248364,10,24,Central Region,Tanglin
THE INSPIRA,"1,788,000",936.47,"1,909",03 Nov 2020,11 ARNASALAM CHETTY ROAD #07-07,Resale,Strata,87,"20,552",-,Condominium,1,Freehold,2009,HDB,239949,09,23,Central Region,River Valley
OPERA ESTATE,"2,520,000","1,669.5","1,509",03 Nov 2020,21 JALAN TERANG BULAN,Resale,Land,155.1,"16,248",-,Terrace House,1,Freehold,-,Private,457298,15,45,East Region,Bedok
KOVAN REGENCY,"1,330,000",979.52,"1,358",03 Nov 2020,40 KOVAN RISE #03-21,Resale,Strata,91,"14,615",-,Condominium,1,99 yrs from 24/04/2012,2015,HDB,544728,19,54,North East Region,Hougang
THE MARQUE @ IRRAWADDY,"1,760,000","1,700.71","1,035",03 Nov 2020,8 SHAN ROAD #16-04,Resale,Strata,158,"11,139",-,Apartment,1,Freehold,2009,Private,328108,12,32,Central Region,Novena
BRADDELL VIEW,"1,500,000","1,862.17",806,03 Nov 2020,10L BRADDELL HILL #01-48,Resale,Strata,173,"8,671",-,Apartment,1,102 yrs from 01/02/1978,1981,Private,579730,20,57,Central Region,Toa Payoh
PARC CENTENNIAL,"1,840,000","1,248.62","1,474",03 Nov 2020,100 KAMPONG JAVA ROAD #11-01,Resale,Strata,116,"15,862",-,Apartment,1,Freehold,2011,Private,228867,09,22,Central Region,Novena
BURGUNDY HILL,"1,900,000","2,255.06",843,03 Nov 2020,71 BURGUNDY CRESCENT,Resale,Land,209.5,"9,069",-,Semi-Detached House,1,99 yrs from 01/03/1995,1999,Private,658784,23,65,West Region,Bukit Batok
AFFINITY AT SERANGOON,"1,723,000","1,151.75","1,496",03 Nov 2020,20 SERANGOON NORTH AVENUE 1 #06-11,New Sale,Strata,107,"16,103",-,Apartment,1,99 yrs from 18/05/2018,Uncompleted,N.A,554337,19,55,North East Region,Serangoon
JADESCAPE,"1,458,000",764.24,"1,908",04 Nov 2020,10 SHUNFU ROAD #22-35,New Sale,Strata,71,"20,535",-,Condominium,1,99 yrs from 19/06/2018,Uncompleted,N.A,575746,20,57,Central Region,Bishan
JADESCAPE,"1,384,000",764.24,"1,811",04 Nov 2020,8 SHUNFU ROAD #22-31,New Sale,Strata,71,"19,493",-,Condominium,1,99 yrs from 19/06/2018,Uncompleted,Private,575745,20,57,Central Region,Bishan
BUKIT 828,"1,128,000",678.13,"1,663",04 Nov 2020,828 UPPER BUKIT TIMAH ROAD #05-07,New Sale,Strata,63,"17,905",-,Apartment,1,Freehold,Uncompleted,N.A,678155,23,67,West Region,Bukit Panjang
STIRLING RESIDENCES,"1,463,000",678.13,"2,157",04 Nov 2020,23 STIRLING ROAD #34-14,New Sale,Strata,63,"23,222",-,Apartment,1,99 yrs from 18/08/2017,Uncompleted,Private,148961,03,14,Central Region,Queenstown
THE GARDEN RESIDENCES,"1,147,200",688.9,"1,665",04 Nov 2020,9 SERANGOON NORTH VIEW #06-37,New Sale,Strata,64,"17,925",-,Apartment,1,99 yrs from 30/10/2017,Uncompleted,Private,554347,19,55,North East Region,Serangoon
WHISTLER GRAND,"953,600",613.55,"1,554",04 Nov 2020,109 WEST COAST VALE #27-14,New Sale,Strata,57,"16,730",-,Apartment,1,99 yrs from 07/05/2018,Uncompleted,Private,126752,05,12,West Region,Clementi
RESIDENCE TWENTY-TWO,"850,000",495.14,"1,717",04 Nov 2020,246 TELOK KURAU ROAD #03-04,New Sale,Strata,46,"18,478",-,Apartment,1,Freehold,Uncompleted,Private,423844,15,42,East Region,Bedok
COASTLINE RESIDENCES,"1,721,000",721.19,"2,386",04 Nov 2020,9 AMBER ROAD #05-08,New Sale,Strata,67,"25,687",-,Apartment,1,Freehold,Uncompleted,Private,439854,15,43,Central Region,Marine Parade
MIDTOWN BAY,"1,448,100",484.38,"2,990",04 Nov 2020,122 BEACH ROAD #08-07,New Sale,Strata,45,"32,180","1,412,100",Apartment,1,99 yrs from 02/01/2018,Uncompleted,Private,189770,07,18,Central Region,Downtown Core
TREASURE AT TAMPINES,"1,157,000",914.94,"1,265",04 Nov 2020,55 TAMPINES LANE #08-194,New Sale,Strata,85,"13,612",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,HDB,528458,18,52,East Region,Tampines
MIDWOOD,"818,800",484.38,"1,690",04 Nov 2020,10 HILLVIEW RISE #16-16,New Sale,Strata,45,"18,196",-,Condominium,1,99 yrs from 01/10/2018,Uncompleted,N.A,667972,23,66,West Region,Bukit Batok
FORETT AT BUKIT TIMAH,"2,808,000","1,442.38","1,947",04 Nov 2020,34 TOH TUCK ROAD #01-27,New Sale,Strata,134,"20,955",-,Apartment,1,Freehold,Uncompleted,N.A,596712,21,59,Central Region,Bukit Timah
FORETT AT BUKIT TIMAH,"1,453,000",764.24,"1,901",04 Nov 2020,36 TOH TUCK ROAD #01-56,New Sale,Strata,71,"20,465",-,Apartment,1,Freehold,Uncompleted,HDB,596714,21,59,Central Region,Bukit Timah
LEEDON GREEN,"1,218,000",473.62,"2,572",04 Nov 2020,34 LEEDON HEIGHTS #05-34,New Sale,Strata,44,"27,682",-,Condominium,1,Freehold,Uncompleted,N.A,266076,10,26,Central Region,Bukit Timah
CHANGI RISE CONDOMINIUM,"915,000","1,259.39",727,04 Nov 2020,2 SIMEI RISE #02-02,Resale,Strata,117,"7,821",-,Condominium,1,99 yrs from 29/11/2000,2004,HDB,528800,18,52,East Region,Tampines
OPTIMA @ TANAH MERAH,"1,600,000","1,259.39","1,270",04 Nov 2020,80 TANAH MERAH KECHIL AVENUE #03-06,Resale,Strata,117,"13,675",-,Condominium,1,99 yrs from 09/12/2008,2012,HDB,465514,16,46,East Region,Bedok
CRYSTAL RHU,"1,590,000","1,065.64","1,492",04 Nov 2020,8A TANJONG RHU ROAD #07-03,Resale,Strata,99,"16,061",-,Apartment,1,Freehold,1999,Private,436889,15,43,Central Region,Kallang
WOODSVALE,"808,000","1,291.68",626,04 Nov 2020,3 WOODLANDS DRIVE 72 #10-05,Resale,Strata,120,"6,733",-,Executive Condominium,1,99 yrs from 22/09/1997,2000,Private,738090,25,73,North Region,Woodlands
ECHELON,"6,880,000","4,068.79","1,691",04 Nov 2020,7 ALEXANDRA VIEW #41-05,Resale,Strata,378,"18,201",-,Condominium,1,99 yrs from 06/03/2012,2016,Private,158741,03,15,Central Region,Bukit Merah
NOUVEL 18,"11,193,000","3,541.36","3,161",04 Nov 2020,"18 ANDERSON ROAD #31-04,05",Resale,Strata,329,"34,021",-,Condominium,2,Freehold,-,Private,259977,10,25,Central Region,Newton
BALESTIER PLAZA,"1,288,888","1,367.03",943,04 Nov 2020,400 BALESTIER ROAD #04-02,Resale,Strata,127,"10,149",-,Apartment,1,Freehold,1983,Private,329802,12,32,Central Region,Novena
LE QUEST,"670,000",430.56,"1,556",04 Nov 2020,2 BUKIT BATOK STREET 41 #11-02,Sub Sale,Strata,40,"16,750",-,Apartment,1,99 yrs from 29/08/2016,2020,Private,657990,23,65,West Region,Bukit Batok
GOODWOOD RESIDENCE,"2,461,800","1,119.46","2,199",04 Nov 2020,261 BUKIT TIMAH ROAD #09-04,Resale,Strata,104,"23,671",-,Condominium,1,Freehold,2013,Private,259703,10,25,Central Region,Newton
N.A.,"3,390,000","1,826.65","1,856",04 Nov 2020,4A CEDAR AVENUE,Resale,Land,169.7,"19,976",-,Terrace House,1,Freehold,2020,Private,349731,13,34,Central Region,Toa Payoh
DOVER PARKVIEW,"1,600,000","1,625.36",984,04 Nov 2020,36 DOVER RISE #01-05,Resale,Strata,151,"10,596",-,Condominium,1,99 yrs from 01/12/1993,1997,Private,138685,05,13,Central Region,Queenstown
DUCHESS CREST,"2,392,800","1,743.77","1,372",04 Nov 2020,54 DUCHESS AVENUE #02-06,Resale,Strata,162,"14,770",-,Condominium,1,99 yrs from 24/06/1995,1998,Private,269198,10,26,Central Region,Bukit Timah
THE BLOSSOMVALE,"2,068,000","1,367.03","1,513",04 Nov 2020,900 DUNEARN ROAD #02-20,Resale,Strata,127,"16,283",-,Condominium,1,999 yrs from 15/08/1884,1998,Private,589473,21,58,Central Region,Bukit Timah
N.A.,"888,000","1,022.58",868,04 Nov 2020,24B FLANDERS SQUARE,Resale,Strata,95,"9,347",-,Apartment,1,Freehold,-,Private,209307,08,20,Central Region,Kallang
FULCRUM,"1,438,000",699.66,"2,055",04 Nov 2020,33 FORT ROAD #17-03,Resale,Strata,65,"22,123",-,Condominium,1,Freehold,2016,HDB,439092,15,43,Central Region,Kallang
TROPICS @ HAIGSVILLE,"1,050,000",936.47,"1,121",04 Nov 2020,3 HAIGSVILLE DRIVE #04-01,Resale,Strata,87,"12,069",-,Apartment,1,Freehold,2009,Private,438702,15,43,Central Region,Geylang
THE MINTON,"1,268,000","1,216.33","1,042",04 Nov 2020,6B HOUGANG STREET 11 #07-18,Resale,Strata,113,"11,221",-,Condominium,1,99 yrs from 27/07/2007,2013,HDB,534083,19,53,North East Region,Hougang
DOMUS,"2,650,000","2,787.88",951,04 Nov 2020,8 IRRAWADDY ROAD #28-03,Resale,Strata,259,"10,232",-,Apartment,1,Freehold,2012,Private,329564,12,32,Central Region,Novena
