Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Address,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Completion Date,Purchaser Address Indicator,Postal Code,Postal District,Postal Sector,Planning Region,Planning Area
N.A.,"550,000",656.6,838,03 Jan 2020,250A GEYLANG ROAD,Resale,Strata,61,"9,016",-,Apartment,1,Freehold,-,Private,389308,14,38,Central Region,Geylang
RIPPLE BAY,"798,000",775.01,"1,030",03 Jan 2020,12 PASIR RIS LINK #04-51,Resale,Strata,72,"11,083",-,Condominium,1,99 yrs from 10/08/2011,2015,HDB,518164,18,51,East Region,Pasir Ris
WESTVILLE,"1,450,000","2,151.72",674,03 Jan 2020,93 WESTWOOD AVENUE,Resale,Land,199.9,"7,254",-,Semi-Detached House,1,99 yrs from 01/12/1994,1997,N.A,648415,22,64,West Region,Jurong West
HIGH PARK RESIDENCES,"805,000",667.37,"1,206",03 Jan 2020,23 FERNVALE ROAD #10-12,Sub Sale,Strata,62,"12,984",-,Apartment,1,99 yrs from 05/11/2014,2019,HDB,797638,28,79,North East Region,Sengkang
SUNRISE GARDENS,"960,000","1,291.68",743,03 Jan 2020,57 SUNRISE AVENUE #02-02,Resale,Strata,120,"8,000",-,Condominium,1,99 yrs from 24/06/1995,1998,Private,806748,28,80,North East Region,Ang Mo Kio
DAINTREE RESIDENCE,"1,168,470",678.13,"1,723",03 Jan 2020,11L TOH TUCK ROAD #05-58,New Sale,Strata,63,"18,547",-,Condominium,1,99 yrs from 17/07/2017,Uncompleted,N.A,596133,21,59,Central Region,Bukit Timah
RIVIERE,"3,326,000","1,216.33","2,734",03 Jan 2020,3 JIAK KIM STREET #07-10,New Sale,Strata,113,"29,434",-,Apartment,1,99 yrs from 07/03/2018,Uncompleted,N.A,169424,03,16,Central Region,Singapore River
ARTRA,"1,737,900",828.83,"2,097",03 Jan 2020,10 ALEXANDRA VIEW #40-07,New Sale,Strata,77,"22,570",-,Apartment,1,99 yrs from 15/02/2016,Uncompleted,N.A,158745,03,15,Central Region,Bukit Merah
BELLERIVE,"1,980,000","1,173.28","1,688",03 Jan 2020,9 KENG CHIN ROAD #04-03,Resale,Strata,109,"18,165",-,Apartment,1,Freehold,2011,Private,258711,10,25,Central Region,Tanglin
STIRLING RESIDENCES,"1,332,000",688.9,"1,934",03 Jan 2020,23 STIRLING ROAD #26-19,New Sale,Strata,64,"20,813",-,Apartment,1,99 yrs from 18/08/2017,Uncompleted,HDB,148961,03,14,Central Region,Queenstown
VAN HOLLAND,"2,869,000","1,001.05","2,866",03 Jan 2020,190 HOLLAND ROAD #03-13,New Sale,Strata,93,"30,849",-,Condominium,1,Freehold,Uncompleted,N.A,278585,10,27,Central Region,Bukit Timah
D'NEST,"1,228,000","1,194.8","1,028",03 Jan 2020,141 PASIR RIS GROVE #01-53,Resale,Strata,111,"11,063",-,Condominium,1,99 yrs from 20/10/2010,2017,Private,518135,18,51,East Region,Pasir Ris
SEMBAWANG HILLS ESTATE,"2,980,000","3,276.56",909,03 Jan 2020,57 JALAN MENARONG,Resale,Land,304.4,"9,790",-,Terrace House,1,Freehold,-,Private,577463,20,57,North East Region,Ang Mo Kio
THE LINCOLN MODERN,"2,025,000","1,377.79","1,470",03 Jan 2020,20 LINCOLN ROAD #15-04,Resale,Strata,128,"15,820",-,Apartment,1,Freehold,2003,Private,308353,11,30,Central Region,Novena
RIVIERE,"1,576,250",559.73,"2,816",03 Jan 2020,1 JIAK KIM STREET #05-03,New Sale,Strata,52,"30,313",-,Apartment,1,99 yrs from 07/03/2018,Uncompleted,Private,169423,03,16,Central Region,Singapore River
AVENUE SOUTH RESIDENCE,"3,519,000","1,668.42","2,109",03 Jan 2020,13 SILAT AVENUE #56-37,New Sale,Strata,155,"22,703",-,Apartment,1,99 yrs from 14/08/2018,Uncompleted,N.A,168878,03,16,Central Region,Bukit Merah
ESPARINA RESIDENCES,"950,000",828.83,"1,146",03 Jan 2020,121 COMPASSVALE BOW #15-24,Resale,Strata,77,"12,338",-,Executive Condominium,1,99 yrs from 02/06/2010,2013,Private,544818,19,54,North East Region,Sengkang
NIM COLLECTION,"3,200,000","2,163.56","1,479",03 Jan 2020,1 NIM TERRACE,New Sale,Land,201,"15,920",-,Terrace House,1,99 yrs from 13/10/2016,2019,N.A,804360,28,80,North East Region,Serangoon
THE WOODGROVE,"588,800",828.83,710,03 Jan 2020,3 WOODGROVE DRIVE #03-08,Resale,Strata,77,"7,647",-,Apartment,1,99 yrs from 26/06/1996,1998,Private,738230,25,73,North Region,Woodlands
LOYANG VILLAS,"1,380,000","1,614.6",855,03 Jan 2020,56 LOYANG RISE,Resale,Land,150,"9,200",-,Terrace House,1,99 yrs from 01/05/1993,1996,HDB,507545,17,50,East Region,Pasir Ris
SKIES MILTONIA,"1,050,000","1,076.4",975,03 Jan 2020,29 MILTONIA CLOSE #04-18,Resale,Strata,100,"10,500",-,Condominium,1,99 yrs from 20/02/2012,2016,Private,768062,27,76,North Region,Yishun
THE WOODS,"1,670,000","4,004.21",417,03 Jan 2020,211 WESTWOOD AVENUE,Resale,Strata,372,"4,489",-,Terrace House,1,99 yrs from 09/03/2010,2013,Private,648278,22,64,West Region,Jurong West
BEDOK RIA,"3,480,000","4,039.73",861,03 Jan 2020,23 BEDOK RIA CRESCENT,Resale,Land,375.3,"9,273",-,Terrace House,1,Freehold,1991,Private,489839,16,48,East Region,Bedok
MARINA ONE RESIDENCES,"3,176,673","1,205.57","2,635",03 Jan 2020,23 MARINA WAY #32-32,Resale,Strata,112,"28,363",-,Apartment,1,99 yrs from 01/07/2011,2017,Private,018979,01,01,Central Region,Downtown Core
WATERFRONT ISLE,"1,043,000",914.94,"1,140",03 Jan 2020,738 BEDOK RESERVOIR ROAD #06-29,Resale,Strata,85,"12,271",-,Condominium,1,99 yrs from 26/11/2009,2015,Private,479265,16,47,East Region,Bedok
JADESCAPE,"1,325,000",764.24,"1,734",04 Jan 2020,8 SHUNFU ROAD #18-30,New Sale,Strata,71,"18,662",-,Condominium,1,99 yrs from 19/06/2018,Uncompleted,HDB,575745,20,57,Central Region,Bishan
TREASURE AT TAMPINES,"1,429,112","1,087.16","1,315",04 Jan 2020,27 TAMPINES LANE #09-96,New Sale,Strata,101,"14,150",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,HDB,528472,18,52,East Region,Tampines
AFFINITY AT SERANGOON,"1,165,000",731.95,"1,592",04 Jan 2020,18 SERANGOON NORTH AVENUE 1 #10-04,New Sale,Strata,68,"17,132",-,Apartment,1,99 yrs from 18/05/2018,Uncompleted,N.A,554336,19,55,North East Region,Serangoon
PIERMONT GRAND,"1,022,220",904.18,"1,131",04 Jan 2020,44 SUMANG WALK #16-49,New Sale,Strata,84,"12,169",-,Executive Condominium,1,99 yrs from 04/06/2018,Uncompleted,HDB,828627,19,82,North East Region,Punggol
MEYER MANSION,"4,700,900","1,722.24","2,730",04 Jan 2020,79 MEYER ROAD #21-08,New Sale,Strata,160,"29,381",-,Apartment,1,Freehold,Uncompleted,Private,437906,15,43,Central Region,Marine Parade
THE FLORENCE RESIDENCES,"723,000",484.38,"1,493",04 Jan 2020,95 HOUGANG AVENUE 2 #05-72,New Sale,Strata,45,"16,067",-,Apartment,1,99 yrs from 24/12/2018,Uncompleted,HDB,533754,19,53,North East Region,Hougang
PARC ESTA,"1,156,000",742.72,"1,556",04 Jan 2020,904 SIMS AVENUE #18-25,New Sale,Strata,69,"16,754",-,Apartment,1,99 yrs from 12/07/2018,Uncompleted,Private,408968,14,40,Central Region,Geylang
BOULEVARD 88,"4,989,600","1,313.21","3,800",04 Jan 2020,86 ORCHARD BOULEVARD #25-04,New Sale,Strata,122,"40,898",-,Apartment,1,Freehold,Uncompleted,N.A,248655,10,24,Central Region,Orchard
LE QUEST,"1,459,000","1,022.58","1,427",04 Jan 2020,12 BUKIT BATOK STREET 41 #15-38,New Sale,Strata,95,"15,358",-,Apartment,1,99 yrs from 29/08/2016,Uncompleted,Private,657978,23,65,West Region,Bukit Batok
JADESCAPE,"890,000",527.44,"1,687",04 Jan 2020,4 SHUNFU ROAD #12-15,New Sale,Strata,49,"18,163",-,Condominium,1,99 yrs from 19/06/2018,Uncompleted,N.A,575743,20,57,Central Region,Bishan
PARC CLEMATIS,"1,716,000","1,044.11","1,644",04 Jan 2020,8C JALAN LEMPENG #07-39,New Sale,Strata,97,"17,691",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,HDB,128825,05,12,West Region,Clementi
THE TRE VER,"1,252,000",742.72,"1,686",04 Jan 2020,66 POTONG PASIR AVENUE 1 #17-26,New Sale,Strata,69,"18,145",-,Condominium,1,99 yrs from 27/03/2018,Uncompleted,Private,358394,13,35,Central Region,Toa Payoh
JADESCAPE,"2,720,600","1,646.89","1,652",04 Jan 2020,12 SHUNFU ROAD #08-43,New Sale,Strata,153,"17,782",-,Condominium,1,99 yrs from 19/06/2018,Uncompleted,Private,575747,20,57,Central Region,Bishan
VAN HOLLAND,"2,345,000",775.01,"3,026",04 Jan 2020,188 HOLLAND ROAD #05-06,New Sale,Strata,72,"32,569",-,Condominium,1,Freehold,Uncompleted,Private,278584,10,27,Central Region,Bukit Timah
THE TAPESTRY,"2,205,800","1,765.3","1,250",04 Jan 2020,55 TAMPINES STREET 86 #06-23,New Sale,Strata,164,"13,450",-,Condominium,1,99 yrs from 31/07/2017,Uncompleted,Private,528541,18,52,East Region,Tampines
THE WOODLEIGH RESIDENCES,"1,274,000",688.9,"1,849",04 Jan 2020,19 BIDADARI PARK DRIVE #04-15,New Sale,Strata,64,"19,906",-,Apartment,1,99 yrs from 18/09/2017,Uncompleted,Private,367794,13,36,Central Region,Toa Payoh
ARENA RESIDENCES,"1,708,000",893.41,"1,912",04 Jan 2020,20 GUILLEMARD CRESCENT #13-02,New Sale,Strata,83,"20,578",-,Apartment,1,Freehold,Uncompleted,HDB,399915,14,39,Central Region,Geylang
RIVERFRONT RESIDENCES,"748,000",516.67,"1,448",04 Jan 2020,45 HOUGANG AVENUE 7 #13-26,New Sale,Strata,48,"15,583",-,Apartment,1,99 yrs from 31/05/2018,Uncompleted,Private,533815,19,53,North East Region,Hougang
KANDIS RESIDENCE,"965,000",796.54,"1,211",05 Jan 2020,2 KANDIS LINK #03-06,New Sale,Strata,74,"13,041",-,Condominium,1,99 yrs from 11/07/2016,Uncompleted,HDB,756967,27,75,North Region,Sembawang
WHISTLER GRAND,"868,180",613.55,"1,415",05 Jan 2020,107 WEST COAST VALE #12-01,New Sale,Strata,57,"15,231",-,Apartment,1,99 yrs from 07/05/2018,Uncompleted,HDB,126751,05,12,West Region,Clementi
PARKSUITES,"1,600,000",785.77,"2,036",05 Jan 2020,22 HOLLAND GROVE ROAD #03-25,New Sale,Strata,73,"21,918",-,Apartment,1,110 Yrs From 01/11/2017,Uncompleted,N.A,278802,10,27,Central Region,Bukit Timah
JADESCAPE,"1,702,800","1,011.82","1,683",05 Jan 2020,6 SHUNFU ROAD #03-21,New Sale,Strata,94,"18,115",-,Condominium,1,99 yrs from 19/06/2018,Uncompleted,HDB,575744,20,57,Central Region,Bishan
PIERMONT GRAND,"1,062,100",968.76,"1,096",05 Jan 2020,42 SUMANG WALK #09-44,New Sale,Strata,90,"11,801",-,Executive Condominium,1,99 yrs from 04/06/2018,Uncompleted,HDB,828626,19,82,North East Region,Punggol
JADESCAPE,"933,000",527.44,"1,769",05 Jan 2020,16 SHUNFU ROAD #16-57,New Sale,Strata,49,"19,041",-,Condominium,1,99 yrs from 19/06/2018,Uncompleted,Private,575749,20,57,Central Region,Bishan
THE TRE VER,"1,752,000","1,097.93","1,596",05 Jan 2020,68 POTONG PASIR AVENUE 1 #14-35,New Sale,Strata,102,"17,176",-,Condominium,1,99 yrs from 27/03/2018,Uncompleted,HDB,358395,13,35,Central Region,Toa Payoh
ARTRA,"2,095,200","1,044.11","2,007",05 Jan 2020,10 ALEXANDRA VIEW #39-10,New Sale,Strata,97,"21,600",-,Apartment,1,99 yrs from 15/02/2016,Uncompleted,HDB,158745,03,15,Central Region,Bukit Merah
JADESCAPE,"955,000",527.44,"1,811",05 Jan 2020,2 SHUNFU ROAD #20-06,New Sale,Strata,49,"19,490",-,Condominium,1,99 yrs from 19/06/2018,Uncompleted,Private,575742,20,57,Central Region,Bishan
ONE HOLLAND VILLAGE RESIDENCES,"2,007,563",796.54,"2,520",05 Jan 2020,1 HOLLAND VILLAGE WAY #02-08,New Sale,Strata,74,"27,129","1,987,487",Apartment,1,99 yrs from 13/08/2018,Uncompleted,N.A,275754,10,27,Central Region,Queenstown
VAN HOLLAND,"1,495,000",495.14,"3,019",05 Jan 2020,188 HOLLAND ROAD #01-10,New Sale,Strata,46,"32,500",-,Condominium,1,Freehold,Uncompleted,HDB,278584,10,27,Central Region,Bukit Timah
VAN HOLLAND,"2,101,000",688.9,"3,050",05 Jan 2020,188 HOLLAND ROAD #05-07,New Sale,Strata,64,"32,828",-,Condominium,1,Freehold,Uncompleted,Private,278584,10,27,Central Region,Bukit Timah
AFFINITY AT SERANGOON,"1,170,000",753.48,"1,553",05 Jan 2020,18 SERANGOON NORTH AVENUE 1 #13-08,New Sale,Strata,70,"16,714",-,Apartment,1,99 yrs from 18/05/2018,Uncompleted,HDB,554336,19,55,North East Region,Serangoon
DAINTREE RESIDENCE,"1,114,100",710.42,"1,568",05 Jan 2020,11H TOH TUCK ROAD #02-40,New Sale,Strata,66,"16,880",-,Condominium,1,99 yrs from 17/07/2017,Uncompleted,HDB,596130,21,59,Central Region,Bukit Timah
THE FLORENCE RESIDENCES,"1,092,000",721.19,"1,514",05 Jan 2020,81 HOUGANG AVENUE 2 #11-03,New Sale,Strata,67,"16,299",-,Apartment,1,99 yrs from 24/12/2018,Uncompleted,HDB,538859,19,53,North East Region,Hougang
TREASURE AT TAMPINES,"1,111,112",861.12,"1,290",05 Jan 2020,57 TAMPINES LANE #12-196,New Sale,Strata,80,"13,889",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,N.A,528457,18,52,East Region,Tampines
MIDTOWN BAY,"2,075,500",731.95,"2,836",05 Jan 2020,122 BEACH ROAD #13-05,New Sale,Strata,68,"30,522","2,039,500",Apartment,1,99 yrs from 02/01/2018,Uncompleted,HDB,189770,07,18,Central Region,Downtown Core
SERAYA RESIDENCES,"1,390,000",925.7,"1,502",05 Jan 2020,12 SERAYA LANE #01-03,New Sale,Strata,86,"16,163",-,Apartment,1,Freehold,Uncompleted,N.A,437279,15,43,Central Region,Marine Parade
ARTRA,"1,663,000",785.77,"2,116",06 Jan 2020,10 ALEXANDRA VIEW #38-04,New Sale,Strata,73,"22,781",-,Apartment,1,99 yrs from 15/02/2016,Uncompleted,Private,158745,03,15,Central Region,Bukit Merah
PARC ESTA,"1,275,000",742.72,"1,717",06 Jan 2020,914 SIMS AVENUE #17-61,New Sale,Strata,69,"18,478",-,Apartment,1,99 yrs from 12/07/2018,Uncompleted,HDB,408973,14,40,Central Region,Geylang
JADESCAPE,"2,109,200","1,259.39","1,675",06 Jan 2020,6 SHUNFU ROAD #09-24,New Sale,Strata,117,"18,027",-,Condominium,1,99 yrs from 19/06/2018,Uncompleted,Private,575744,20,57,Central Region,Bishan
LEEDON GREEN,"2,617,800",958,"2,733",06 Jan 2020,26 LEEDON HEIGHTS #09-06,New Sale,Strata,89,"29,413",-,Condominium,1,Freehold,Uncompleted,Private,266221,10,26,Central Region,Bukit Timah
SIMEI GREEN CONDOMINIUM,"1,025,000","1,356.26",756,06 Jan 2020,3 SIMEI STREET 4 #07-08,Resale,Strata,126,"8,135",-,Executive Condominium,1,99 yrs from 14/11/1996,1999,Private,529862,18,52,East Region,Tampines
KERRISDALE,"1,190,000",990.29,"1,202",06 Jan 2020,30 STURDEE ROAD #26-03,Resale,Strata,92,"12,935",-,Condominium,1,99 yrs from 02/04/1998,2005,Private,207852,08,20,Central Region,Kallang
JEWEL @ BUANGKOK,"630,000",462.85,"1,361",06 Jan 2020,87 COMPASSVALE BOW #06-25,Resale,Strata,43,"14,651",-,Condominium,1,99 yrs from 12/09/2012,2016,HDB,544686,19,54,North East Region,Sengkang
LEEDON GREEN,"3,720,500","1,356.26","2,743",06 Jan 2020,36 LEEDON HEIGHTS #06-49,New Sale,Strata,126,"29,528",-,Condominium,1,Freehold,Uncompleted,Private,266077,10,26,Central Region,Bukit Timah
LEEDON GREEN,"2,295,700",818.06,"2,806",06 Jan 2020,38 LEEDON HEIGHTS #09-52,New Sale,Strata,76,"30,207",-,Condominium,1,Freehold,Uncompleted,Private,266078,10,26,Central Region,Bukit Timah
N.A.,"450,000",656.6,685,06 Jan 2020,250B GEYLANG ROAD,Resale,Strata,61,"7,377",-,Apartment,1,Freehold,-,Private,389308,14,38,Central Region,Geylang
HIGH PARK RESIDENCES,"1,398,000","1,227.1","1,139",06 Jan 2020,25 FERNVALE ROAD #08-22,Sub Sale,Strata,114,"12,263",-,Apartment,1,99 yrs from 05/11/2014,2019,Private,797639,28,79,North East Region,Sengkang
STIRLING RESIDENCES,"1,281,000",635.08,"2,017",06 Jan 2020,21 STIRLING ROAD #16-09,New Sale,Strata,59,"21,712",-,Apartment,1,99 yrs from 18/08/2017,Uncompleted,N.A,148960,03,14,Central Region,Queenstown
JADESCAPE,"1,831,400","1,054.87","1,736",06 Jan 2020,6 SHUNFU ROAD #20-21,New Sale,Strata,98,"18,688",-,Condominium,1,99 yrs from 19/06/2018,Uncompleted,N.A,575744,20,57,Central Region,Bishan
WOODSVALE,"770,000","1,280.92",601,06 Jan 2020,1 WOODLANDS DRIVE 72 #09-03,Resale,Strata,119,"6,471",-,Executive Condominium,1,99 yrs from 22/09/1997,2000,HDB,738089,25,73,North Region,Woodlands
CHANGI RISE CONDOMINIUM,"970,000","1,259.39",770,06 Jan 2020,12 SIMEI RISE #04-35,Resale,Strata,117,"8,291",-,Condominium,1,99 yrs from 29/11/2000,2004,HDB,528805,18,52,East Region,Tampines
KENT RIDGE HILL RESIDENCES,"1,405,000",893.41,"1,573",06 Jan 2020,50A SOUTH BUONA VISTA ROAD #05-18,New Sale,Strata,83,"16,928",-,Apartment,1,99 yrs from 10/11/2018,Uncompleted,HDB,118179,05,11,Central Region,Queenstown
SUITES @ SIMS,"470,000",376.74,"1,248",06 Jan 2020,468 SIMS AVENUE #02-10,Resale,Strata,35,"13,429",-,Apartment,1,Freehold,2013,Private,387544,14,38,Central Region,Geylang
RIVERFRONT RESIDENCES,"701,000",516.67,"1,357",06 Jan 2020,51 HOUGANG AVENUE 7 #08-56,New Sale,Strata,48,"14,604",-,Apartment,1,99 yrs from 31/05/2018,Uncompleted,HDB,533818,19,53,North East Region,Hougang
LEEDON GREEN,"2,303,700",818.06,"2,816",06 Jan 2020,38 LEEDON HEIGHTS #10-52,New Sale,Strata,76,"30,312",-,Condominium,1,Freehold,Uncompleted,Private,266078,10,26,Central Region,Bukit Timah
THE ROCHESTER RESIDENCES,"1,200,000",871.88,"1,376",06 Jan 2020,33 ROCHESTER DRIVE #22-10,Resale,Strata,81,"14,815",-,Apartment,1,99 yrs from 02/02/2005,2011,HDB,138638,05,13,Central Region,Queenstown
STRATUM,"828,000",775.01,"1,068",06 Jan 2020,96 ELIAS ROAD #03-50,Resale,Strata,72,"11,500",-,Condominium,1,99 yrs from 11/07/2012,2016,Private,519953,18,51,East Region,Pasir Ris
AMBER RESIDENCES,"2,680,000","1,517.72","1,766",06 Jan 2020,50 AMBER ROAD #11-03,Resale,Strata,141,"19,007",-,Condominium,1,Freehold,2011,Private,439888,15,43,Central Region,Marine Parade
LEEDON GREEN,"1,549,200",538.2,"2,878",06 Jan 2020,26 LEEDON HEIGHTS #08-08,New Sale,Strata,50,"30,984",-,Condominium,1,Freehold,Uncompleted,Private,266221,10,26,Central Region,Bukit Timah
JADESCAPE,"1,339,300",764.24,"1,752",06 Jan 2020,4 SHUNFU ROAD #16-18,New Sale,Strata,71,"18,863",-,Condominium,1,99 yrs from 19/06/2018,Uncompleted,N.A,575743,20,57,Central Region,Bishan
THE JADE,"1,362,880","1,334.74","1,021",06 Jan 2020,9 BUKIT BATOK CENTRAL LINK #24-03,Resale,Strata,124,"10,991",-,Condominium,1,99 yrs from 02/10/2001,2004,HDB,658074,23,65,West Region,Bukit Batok
GRANDEUR 8,"1,200,000","1,227.1",978,06 Jan 2020,10 ANG MO KIO CENTRAL 3 #17-14,Resale,Strata,114,"10,526",-,Condominium,1,99 yrs from 16/07/2002,2005,Private,567745,20,56,North East Region,Ang Mo Kio
SUMMER GARDENS,"1,850,000","3,035.45",609,06 Jan 2020,85 UPPER CHANGI ROAD EAST,Resale,Strata,282,"6,560",-,Terrace House,1,99 yrs from 23/06/1995,1999,Private,486180,16,48,East Region,Bedok
PARC CLEMATIS,"2,779,000","1,711.48","1,624",06 Jan 2020,6 JALAN LEMPENG #23-01,New Sale,Strata,159,"17,478",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,N.A,128795,05,12,West Region,Clementi
LEEDON GREEN,"2,295,700",818.06,"2,806",06 Jan 2020,38 LEEDON HEIGHTS #08-52,New Sale,Strata,76,"30,207",-,Condominium,1,Freehold,Uncompleted,Private,266078,10,26,Central Region,Bukit Timah
LEEDON GREEN,"1,511,100",538.2,"2,808",06 Jan 2020,30 LEEDON HEIGHTS #06-17,New Sale,Strata,50,"30,222",-,Condominium,1,Freehold,Uncompleted,N.A,266223,10,26,Central Region,Bukit Timah
LEEDON GREEN,"3,813,900","1,603.84","2,378",06 Jan 2020,30 LEEDON HEIGHTS #12-19,New Sale,Strata,149,"25,597",-,Condominium,1,Freehold,Uncompleted,Private,266223,10,26,Central Region,Bukit Timah
LEEDON GREEN,"3,431,600","1,356.26","2,530",06 Jan 2020,30 LEEDON HEIGHTS #02-19,New Sale,Strata,126,"27,235",-,Condominium,1,Freehold,Uncompleted,N.A,266223,10,26,Central Region,Bukit Timah
LEEDON GREEN,"1,706,700",613.55,"2,782",06 Jan 2020,26 LEEDON HEIGHTS #05-01,New Sale,Strata,57,"29,942",-,Condominium,1,Freehold,Uncompleted,N.A,266221,10,26,Central Region,Bukit Timah
LAKEHOLMZ,"1,110,000","1,280.92",867,06 Jan 2020,80 CORPORATION ROAD #07-02,Resale,Strata,119,"9,328",-,Condominium,1,99 yrs from 29/10/2001,2005,HDB,649819,22,64,West Region,Jurong West
THE NEXUS,"2,150,000","1,334.74","1,611",06 Jan 2020,963 BUKIT TIMAH ROAD #05-22,Resale,Strata,124,"17,339",-,Condominium,1,Freehold,2006,Private,589656,21,58,Central Region,Bukit Timah
LEEDON GREEN,"1,714,800",613.55,"2,795",06 Jan 2020,26 LEEDON HEIGHTS #06-01,New Sale,Strata,57,"30,084",-,Condominium,1,Freehold,Uncompleted,N.A,266221,10,26,Central Region,Bukit Timah
RIVER ISLES,"990,000","1,140.98",868,06 Jan 2020,58 EDGEDALE PLAINS #04-16,Resale,Strata,106,"9,340",-,Condominium,1,99 yrs from 06/02/2012,2015,HDB,828823,19,82,North East Region,Punggol
LEEDON GREEN,"2,865,600","1,044.11","2,745",06 Jan 2020,28 LEEDON HEIGHTS #05-15,New Sale,Strata,97,"29,542",-,Condominium,1,Freehold,Uncompleted,Private,266222,10,26,Central Region,Bukit Timah
WATERCOVE,"2,380,000","3,336.84",713,06 Jan 2020,111 WAK HASSAN DRIVE,New Sale,Strata,310,"7,677",-,Terrace House,1,Freehold,2019,N.A,757603,27,75,North Region,Sembawang
ARC AT TAMPINES,"800,000",807.3,991,06 Jan 2020,15 TAMPINES AVENUE 8 #12-22,Resale,Strata,75,"10,667",-,Executive Condominium,1,99 yrs from 22/02/2011,2014,Private,529601,18,52,East Region,Tampines
LEEDON GREEN,"1,953,600",710.42,"2,750",06 Jan 2020,26 LEEDON HEIGHTS #09-05,New Sale,Strata,66,"29,600",-,Condominium,1,Freehold,Uncompleted,HDB,266221,10,26,Central Region,Bukit Timah
HAUS ON HANDY,"1,962,400",678.13,"2,894",06 Jan 2020,28 HANDY ROAD #04-10,New Sale,Strata,63,"31,149",-,Condominium,1,99 yrs from 07/05/2018,Uncompleted,Private,229240,09,22,Central Region,Museum
HOCK SWEE HILL,"3,280,000","2,814.79","1,165",06 Jan 2020,10A BEGONIA DRIVE,Resale,Land,261.5,"12,543",-,Semi-Detached House,1,999 yrs from 14/02/1991,1993,HDB,809864,28,80,North East Region,Serangoon
CENTRAL GREEN CONDOMINIUM,"1,300,000",925.7,"1,404",06 Jan 2020,1 JALAN MEMBINA #19-02,Resale,Strata,86,"15,116",-,Condominium,1,99 yrs from 01/07/1992,1995,Private,169479,03,16,Central Region,Bukit Merah
CORALS AT KEPPEL BAY,"2,700,000","1,399.32","1,930",06 Jan 2020,17 KEPPEL BAY DRIVE #02-32,Resale,Strata,130,"20,769",-,Condominium,1,99 yrs from 26/02/2007,2016,Private,098020,04,09,Central Region,Bukit Merah
LEEDON GREEN,"2,311,700",818.06,"2,826",06 Jan 2020,38 LEEDON HEIGHTS #11-52,New Sale,Strata,76,"30,417",-,Condominium,1,Freehold,Uncompleted,N.A,266078,10,26,Central Region,Bukit Timah
BINJAI CREST,"2,160,000","3,778.16",572,06 Jan 2020,175 JALAN KAMPONG CHANTEK,Resale,Strata,351,"6,154",-,Terrace House,1,99 yrs from 13/12/1996,2004,Private,587895,21,58,Central Region,Bukit Timah
THE PALETTE,"1,168,000","1,151.75","1,014",06 Jan 2020,109 PASIR RIS GROVE #05-21,Resale,Strata,107,"10,916",-,Condominium,1,99 yrs from 20/10/2010,2015,Private,518199,18,51,East Region,Pasir Ris
JADESCAPE,"2,277,000","1,420.85","1,603",06 Jan 2020,6 SHUNFU ROAD #03-25,New Sale,Strata,132,"17,250",-,Condominium,1,99 yrs from 19/06/2018,Uncompleted,N.A,575744,20,57,Central Region,Bishan
DOUBLE BAY RESIDENCES,"1,540,000","1,313.21","1,173",06 Jan 2020,21B SIMEI STREET 4 #09-47,Resale,Strata,122,"12,623",-,Condominium,1,99 yrs from 07/04/2008,2012,Private,528719,18,52,East Region,Tampines
ASPEN HEIGHTS,"2,750,000","1,582.31","1,738",06 Jan 2020,261 RIVER VALLEY ROAD #04-18,Resale,Strata,147,"18,707",-,Condominium,1,999 yrs from 01/07/1841,1998,Private,238307,09,23,Central Region,River Valley
LA BRISA,"580,000",462.85,"1,253",06 Jan 2020,50 LORONG 28 GEYLANG #05-01,Resale,Strata,43,"13,488",-,Apartment,1,Freehold,2012,HDB,398453,14,39,Central Region,Geylang
LEEDON GREEN,"2,657,900","1,044.11","2,546",06 Jan 2020,30 LEEDON HEIGHTS #02-22,New Sale,Strata,97,"27,401",-,Condominium,1,Freehold,Uncompleted,Private,266223,10,26,Central Region,Bukit Timah
